Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
ZM00024AB266300_P001	Int5286_45	Int5286_45_69_R_21	Int5286_45_69_R_21	NA	Int5286_45_69_R_21	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5286_45_69_R_21.afa	0
ZM00031AB272660_P001	Int5286_45	Int5286_45_69_R_21	Int5286_45_69_R_21	NA	Int5286_45_69_R_21	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5286_45_69_R_21.afa	0
ZM00027AB024110_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00018AB025360_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00023AB024970_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00024AB024580_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00030AB024200_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00033AB025290_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00029AB024470_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00025AB025140_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00034AB025260_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00021AB024170_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00022AB023870_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00026AB024020_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00036AB024530_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00001EB024240_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00032AB024910_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00019AB023910_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00031AB024790_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00042AB024450_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00035AB024700_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00039AB024470_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00041AB024940_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00040AB025570_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00028AB024130_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00038AB024960_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00037AB024180_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00020AB024330_P001	Int5331_26	Int5331_26	NA	NA	Int5331_26	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5331_26.afa	0
ZM00032AB429310_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00035AB426250_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00018AB430370_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00022AB417030_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00024AB420180_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00019AB397150_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00029AB428740_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00037AB415170_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00033AB434540_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00039AB419630_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00034AB436770_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00001EB410900_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00031AB427940_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00023AB422530_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00025AB426730_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00020AB417070_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00036AB423240_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00027AB416690_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00028AB421640_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00038AB386350_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00042AB430400_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00041AB427870_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00040AB436970_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00021AB418580_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00030AB414370_P001	Int5357_25	Int5357_25	NA	NA	Int5357_25	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5357_25.afa	0
ZM00041AB235970_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00035AB234060_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00001EB226720_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00022AB462300_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00029AB234790_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00032AB234220_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00022AB229960_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00033AB239810_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00027AB230780_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00030AB228060_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00026AB229270_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00024AB229980_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00036AB232420_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00019AB216360_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00042AB236150_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00023AB232900_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00031AB235930_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00021AB229510_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00038AB230970_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00025AB235430_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00034AB240670_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00020AB229440_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00018AB235870_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00039AB231360_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00037AB229040_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00040AB241560_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00028AB233020_P001	Int5382_27	Int5382_27	NA	NA	Int5382_27	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5382_27.afa	0
ZM00027AB230770_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00001EB226710_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00031AB235920_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00042AB236140_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00026AB229260_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00018AB235860_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00035AB234030_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00021AB229500_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00028AB232980_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00034AB240660_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00019AB216350_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00030AB228020_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00033AB239790_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00037AB229030_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00020AB229430_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00038AB230960_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00036AB232410_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00024AB229960_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00025AB235420_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00041AB235950_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00040AB241510_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00023AB232880_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00029AB234780_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00032AB234210_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00022AB229950_P001	Int5409_25	Int5409_25	NA	NA	Int5409_25	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int5409_25.afa	0
ZM00020AB229400_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00034AB240640_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00039AB231310_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00021AB229460_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00018AB235820_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00030AB227990_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00037AB229000_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00026AB229230_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00024AB229930_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00040AB241490_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00028AB232950_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00041AB235930_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00035AB234010_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00001EB226690_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00029AB234760_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00032AB234190_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00022AB229920_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00036AB232390_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00027AB230750_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00042AB236120_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00033AB239750_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00025AB235400_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00023AB232860_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00022AB453700_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00028AB232960_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00040AB241500_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00031AB235890_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00038AB230940_P001	Int5433_53	Int5433_53_72_L_26	Int5433_53_72_L_26	NA	Int5433_53_72_L_26	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_L_26.afa	0
ZM00027AB230760_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00022AB229930_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00035AB234020_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00001EB226700_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00032AB234200_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00029AB234770_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00033AB239780_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00041AB235940_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00022AB453710_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00021AB229490_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00036AB232400_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00038AB230950_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00023AB232870_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00024AB229950_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00034AB240650_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00026AB229250_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
ZM00025AB235410_P001	Int5433_53	Int5433_53_72_R_27	Int5433_53_72_R_27	NA	Int5433_53_72_R_27	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int5433_53_72_R_27.afa	0
